horizon_day,date,forecast_demand,store_id,product_id
1,2024-06-26,1.3403333333333312,18,4
2,2024-06-27,1.4106666666666647,18,4
3,2024-06-28,1.3586666666666651,18,4
4,2024-06-29,2.2036666666666593,18,4
5,2024-06-30,2.2559999999999913,18,4
6,2024-07-01,1.2776666666666656,18,4
7,2024-07-02,1.2649999999999986,18,4
1,2024-06-26,1.9490000000000016,18,118
2,2024-06-27,1.8873333333333362,18,118
3,2024-06-28,1.8866666666666694,18,118
4,2024-06-29,1.8066666666666675,18,118
5,2024-06-30,1.909000000000002,18,118
6,2024-07-01,1.7921333333333334,18,118
7,2024-07-02,1.746566666666667,18,118
1,2024-06-26,2.8643333333333323,18,580
2,2024-06-27,2.9533333333333314,18,580
3,2024-06-28,3.2623333333333275,18,580
4,2024-06-29,3.660666666666654,18,580
5,2024-06-30,3.6753333333333194,18,580
6,2024-07-01,2.8626666666666667,18,580
7,2024-07-02,2.8709999999999996,18,580
1,2024-06-26,2.658333333333338,18,775
2,2024-06-27,2.559666666666672,18,775
3,2024-06-28,2.5536666666666714,18,775
4,2024-06-29,2.3150000000000035,18,775
5,2024-06-30,2.3360000000000043,18,775
6,2024-07-01,2.3600000000000048,18,775
7,2024-07-02,2.460333333333337,18,775
1,2024-06-26,2.7943666666666584,18,122
2,2024-06-27,3.049233333333324,18,122
3,2024-06-28,2.980999999999991,18,122
4,2024-06-29,2.9994333333333234,18,122
5,2024-06-30,3.0140999999999907,18,122
6,2024-07-01,2.968066666666657,18,122
7,2024-07-02,2.984066666666657,18,122
1,2024-06-26,2.515666666666669,18,207
2,2024-06-27,2.4870000000000028,18,207
3,2024-06-28,2.499333333333336,18,207
4,2024-06-29,2.4990000000000037,18,207
5,2024-06-30,2.423666666666671,18,207
6,2024-07-01,2.5336666666666687,18,207
7,2024-07-02,2.528666666666668,18,207
1,2024-06-26,2.4343333333333286,18,783
2,2024-06-27,2.428333333333332,18,783
3,2024-06-28,2.475999999999997,18,783
4,2024-06-29,2.46633333333333,18,783
5,2024-06-30,2.5443333333333302,18,783
6,2024-07-01,2.436333333333331,18,783
7,2024-07-02,2.4896666666666634,18,783
1,2024-06-26,1.5679999999999996,18,500
2,2024-06-27,1.583333333333333,18,500
3,2024-06-28,1.557666666666666,18,500
4,2024-06-29,1.5559999999999996,18,500
5,2024-06-30,1.596666666666666,18,500
6,2024-07-01,1.7029999999999983,18,500
7,2024-07-02,1.6765666666666657,18,500
1,2024-06-26,2.1589999999999976,18,666
2,2024-06-27,2.181333333333331,18,666
3,2024-06-28,2.155333333333331,18,666
4,2024-06-29,2.1909999999999985,18,666
5,2024-06-30,2.2596666666666647,18,666
6,2024-07-01,2.2329999999999974,18,666
7,2024-07-02,1.8923333333333334,18,666
1,2024-06-26,2.364999999999998,18,578
2,2024-06-27,2.421999999999999,18,578
3,2024-06-28,2.4373333333333327,18,578
4,2024-06-29,2.456666666666666,18,578
5,2024-06-30,2.415333333333334,18,578
6,2024-07-01,2.3443333333333345,18,578
7,2024-07-02,2.4013333333333318,18,578
1,2024-06-26,2.438666666666666,18,554
2,2024-06-27,2.455999999999999,18,554
3,2024-06-28,2.550666666666667,18,554
4,2024-06-29,2.5479999999999983,18,554
5,2024-06-30,2.570333333333331,18,554
6,2024-07-01,2.4726666666666657,18,554
7,2024-07-02,2.4979999999999993,18,554
1,2024-06-26,1.6196666666666637,18,596
2,2024-06-27,1.4933333333333298,18,596
3,2024-06-28,1.3496666666666635,18,596
4,2024-06-29,1.58633333333333,18,596
5,2024-06-30,1.3659999999999974,18,596
6,2024-07-01,1.709333333333331,18,596
7,2024-07-02,1.5509999999999962,18,596
1,2024-06-26,2.5543333333333327,18,71
2,2024-06-27,2.5303333333333318,18,71
3,2024-06-28,2.7054999999999993,18,71
4,2024-06-29,2.8210000000000006,18,71
5,2024-06-30,2.824,18,71
6,2024-07-01,2.75483333333333,18,71
7,2024-07-02,3.0151666666666608,18,71
1,2024-06-26,1.390666666666663,18,549
2,2024-06-27,1.358666666666663,18,549
3,2024-06-28,1.3859999999999961,18,549
4,2024-06-29,1.4446666666666623,18,549
5,2024-06-30,1.4523333333333288,18,549
6,2024-07-01,1.3943333333333299,18,549
7,2024-07-02,1.3876666666666635,18,549
1,2024-06-26,2.110666666666667,18,600
2,2024-06-27,2.131333333333333,18,600
3,2024-06-28,2.124666666666666,18,600
4,2024-06-29,2.1673333333333322,18,600
5,2024-06-30,2.2063333333333315,18,600
6,2024-07-01,2.0830000000000015,18,600
7,2024-07-02,2.081666666666668,18,600
1,2024-06-26,2.249000000000003,18,351
2,2024-06-27,2.2503333333333355,18,351
3,2024-06-28,2.2370000000000037,18,351
4,2024-06-29,2.2980000000000036,18,351
5,2024-06-30,2.29166666666667,18,351
6,2024-07-01,2.352,18,351
7,2024-07-02,2.239333333333335,18,351
1,2024-06-26,2.3903333333333254,18,769
2,2024-06-27,2.4819999999999904,18,769
3,2024-06-28,2.453666666666658,18,769
4,2024-06-29,2.455333333333325,18,769
5,2024-06-30,2.4846666666666586,18,769
6,2024-07-01,2.4916666666666587,18,769
7,2024-07-02,2.6113333333333255,18,769
1,2024-06-26,1.1720000000000002,18,41
2,2024-06-27,0.7426666666666651,18,41
3,2024-06-28,0.43233333333333246,18,41
4,2024-06-29,0.20900000000000069,18,41
5,2024-06-30,0.5856666666666648,18,41
6,2024-07-01,0.2809999999999998,18,41
7,2024-07-02,0.6694999999999983,18,41
1,2024-06-26,1.4803333333333364,18,834
2,2024-06-27,1.4240000000000024,18,834
3,2024-06-28,1.4226666666666692,18,834
4,2024-06-29,1.4403333333333357,18,834
5,2024-06-30,1.4356666666666693,18,834
6,2024-07-01,1.5100000000000031,18,834
7,2024-07-02,1.4493333333333358,18,834
1,2024-06-26,2.257666666666665,18,296
2,2024-06-27,2.0494,18,296
3,2024-06-28,2.2845333333333353,18,296
4,2024-06-29,2.1918666666666633,18,296
5,2024-06-30,1.9716000000000005,18,296
6,2024-07-01,2.1522666666666646,18,296
7,2024-07-02,2.134133333333331,18,296
1,2024-06-26,1.5096666666666678,18,599
2,2024-06-27,1.4860000000000007,18,599
3,2024-06-28,1.4873333333333336,18,599
4,2024-06-29,1.528333333333334,18,599
5,2024-06-30,1.4933333333333336,18,599
6,2024-07-01,1.4826666666666672,18,599
7,2024-07-02,1.513333333333334,18,599
1,2024-06-26,1.4956666666666654,18,129
2,2024-06-27,1.509333333333332,18,129
3,2024-06-28,1.428999999999998,18,129
4,2024-06-29,1.382666666666665,18,129
5,2024-06-30,1.3863333333333316,18,129
6,2024-07-01,1.4066666666666654,18,129
7,2024-07-02,1.381999999999999,18,129
1,2024-06-26,1.3850000000000038,18,567
2,2024-06-27,1.46866666666667,18,567
3,2024-06-28,1.56266666666667,18,567
4,2024-06-29,1.5730000000000024,18,567
5,2024-06-30,1.5803333333333356,18,567
6,2024-07-01,1.3496666666666686,18,567
7,2024-07-02,1.4016666666666693,18,567
1,2024-06-26,2.233,18,6
2,2024-06-27,2.253999999999998,18,6
3,2024-06-28,2.2566666666666646,18,6
4,2024-06-29,2.253999999999998,18,6
5,2024-06-30,2.2556666666666656,18,6
6,2024-07-01,2.3759999999999986,18,6
7,2024-07-02,2.3920000000000003,18,6
1,2024-06-26,0.9039999999999998,18,363
2,2024-06-27,1.1596666666666684,18,363
3,2024-06-28,1.3383333333333367,18,363
4,2024-06-29,1.3140000000000036,18,363
5,2024-06-30,1.515666666666671,18,363
6,2024-07-01,1.2383333333333355,18,363
7,2024-07-02,1.2210000000000025,18,363
1,2024-06-26,1.4159999999999993,18,740
2,2024-06-27,1.4933333333333334,18,740
3,2024-06-28,1.485,18,740
4,2024-06-29,1.564333333333334,18,740
5,2024-06-30,1.5860000000000005,18,740
6,2024-07-01,1.4793333333333332,18,740
7,2024-07-02,1.4499999999999995,18,740
1,2024-06-26,2.082333333333334,18,23
2,2024-06-27,2.1116666666666664,18,23
3,2024-06-28,2.1193333333333326,18,23
4,2024-06-29,2.1393333333333326,18,23
5,2024-06-30,2.1316666666666655,18,23
6,2024-07-01,2.100000000000001,18,23
7,2024-07-02,2.100000000000001,18,23
1,2024-06-26,1.250333333333333,18,422
2,2024-06-27,1.221666666666666,18,422
3,2024-06-28,1.1529999999999991,18,422
4,2024-06-29,1.2286666666666657,18,422
5,2024-06-30,1.2486666666666657,18,422
6,2024-07-01,1.2496666666666654,18,422
7,2024-07-02,1.2589999999999983,18,422
1,2024-06-26,1.7139999999999982,18,127
2,2024-06-27,1.7159999999999975,18,127
3,2024-06-28,1.7163333333333302,18,127
4,2024-06-29,1.4509999999999987,18,127
5,2024-06-30,1.754999999999996,18,127
6,2024-07-01,1.6266666666666643,18,127
7,2024-07-02,1.697999999999997,18,127
1,2024-06-26,1.839333333333334,18,140
2,2024-06-27,1.8023333333333336,18,140
3,2024-06-28,1.8233333333333352,18,140
4,2024-06-29,1.8556666666666668,18,140
5,2024-06-30,1.8733333333333333,18,140
6,2024-07-01,1.800333333333336,18,140
7,2024-07-02,1.8060000000000007,18,140
1,2024-06-26,1.1649666666666665,18,635
2,2024-06-27,1.1577333333333333,18,635
3,2024-06-28,1.151433333333333,18,635
4,2024-06-29,1.1532999999999995,18,635
5,2024-06-30,1.1561000000000001,18,635
6,2024-07-01,1.1816999999999998,18,635
7,2024-07-02,1.1754666666666667,18,635
1,2024-06-26,1.052566666666668,18,190
2,2024-06-27,1.0623666666666678,18,190
3,2024-06-28,1.0863333333333343,18,190
4,2024-06-29,1.1013333333333348,18,190
5,2024-06-30,1.1200000000000017,18,190
6,2024-07-01,1.092333333333335,18,190
7,2024-07-02,1.1324666666666674,18,190
1,2024-06-26,1.6300000000000014,18,99
2,2024-06-27,1.7444000000000022,18,99
3,2024-06-28,1.7365333333333346,18,99
4,2024-06-29,1.7260666666666669,18,99
5,2024-06-30,1.7248000000000006,18,99
6,2024-07-01,1.7291333333333345,18,99
7,2024-07-02,1.7204666666666681,18,99
1,2024-06-26,1.680666666666664,18,77
2,2024-06-27,1.5109999999999983,18,77
3,2024-06-28,1.5216666666666647,18,77
4,2024-06-29,1.5313333333333314,18,77
5,2024-06-30,1.473333333333332,18,77
6,2024-07-01,1.6326666666666645,18,77
7,2024-07-02,1.4406666666666652,18,77
1,2024-06-26,1.2999999999999998,18,223
2,2024-06-27,1.2996666666666674,18,223
3,2024-06-28,1.372666666666667,18,223
4,2024-06-29,1.4333333333333331,18,223
5,2024-06-30,1.3386666666666662,18,223
6,2024-07-01,1.3359999999999994,18,223
7,2024-07-02,1.4726666666666666,18,223
1,2024-06-26,0.8585333333333328,18,26
2,2024-06-27,0.8062666666666665,18,26
3,2024-06-28,0.8464666666666665,18,26
4,2024-06-29,0.9210666666666666,18,26
5,2024-06-30,0.8535999999999994,18,26
6,2024-07-01,1.1740666666666675,18,26
7,2024-07-02,1.2479333333333351,18,26
1,2024-06-26,1.262333333333335,18,11
2,2024-06-27,1.3620000000000032,18,11
3,2024-06-28,1.397000000000003,18,11
4,2024-06-29,1.491333333333335,18,11
5,2024-06-30,1.5010000000000019,18,11
6,2024-07-01,1.2343333333333353,18,11
7,2024-07-02,1.2763333333333347,18,11
1,2024-06-26,1.4013333333333295,18,21
2,2024-06-27,1.4036666666666628,18,21
3,2024-06-28,1.398999999999997,18,21
4,2024-06-29,1.4089999999999965,18,21
5,2024-06-30,1.4223333333333295,18,21
6,2024-07-01,1.417666666666664,18,21
7,2024-07-02,1.3953333333333306,18,21
1,2024-06-26,0.9291333333333317,18,638
2,2024-06-27,0.9256666666666648,18,638
3,2024-06-28,0.9254666666666649,18,638
4,2024-06-29,0.9773333333333325,18,638
5,2024-06-30,0.988999999999999,18,638
6,2024-07-01,0.913999999999998,18,638
7,2024-07-02,0.9251333333333315,18,638
1,2024-06-26,5.664333333333326,147,691
2,2024-06-27,5.354333333333324,147,691
3,2024-06-28,5.366666666666659,147,691
4,2024-06-29,7.380666666666663,147,691
5,2024-06-30,8.331333333333331,147,691
6,2024-07-01,5.814333333333331,147,691
7,2024-07-02,5.549666666666659,147,691
1,2024-06-26,6.006666666666667,147,117
2,2024-06-27,5.437333333333331,147,117
3,2024-06-28,5.682666666666665,147,117
4,2024-06-29,6.366333333333328,147,117
5,2024-06-30,6.941666666666656,147,117
6,2024-07-01,6.292666666666665,147,117
7,2024-07-02,5.901666666666668,147,117
1,2024-06-26,5.919133333333336,147,300
2,2024-06-27,4.476866666666666,147,300
3,2024-06-28,4.338933333333336,147,300
4,2024-06-29,4.765,147,300
5,2024-06-30,4.243533333333337,147,300
6,2024-07-01,4.653266666666666,147,300
7,2024-07-02,4.100066666666669,147,300
1,2024-06-26,6.346333333333337,147,70
2,2024-06-27,6.041666666666666,147,70
3,2024-06-28,6.077666666666665,147,70
4,2024-06-29,6.59033333333333,147,70
5,2024-06-30,7.109999999999996,147,70
6,2024-07-01,6.573000000000002,147,70
7,2024-07-02,6.155666666666669,147,70
1,2024-06-26,2.5809999999999933,147,4
2,2024-06-27,2.5779999999999936,147,4
3,2024-06-28,2.7969999999999957,147,4
4,2024-06-29,3.442666666666665,147,4
5,2024-06-30,3.059333333333334,147,4
6,2024-07-01,2.3846666666666634,147,4
7,2024-07-02,2.6086666666666605,147,4
1,2024-06-26,5.45833333333333,147,215
2,2024-06-27,5.495333333333329,147,215
3,2024-06-28,5.697333333333325,147,215
4,2024-06-29,5.875999999999992,147,215
5,2024-06-30,6.131999999999989,147,215
6,2024-07-01,5.425666666666662,147,215
7,2024-07-02,5.472333333333328,147,215
1,2024-06-26,3.005333333333337,147,119
2,2024-06-27,2.866333333333337,147,119
3,2024-06-28,2.135000000000001,147,119
4,2024-06-29,2.1516666666666695,147,119
5,2024-06-30,2.6820000000000026,147,119
6,2024-07-01,2.4396666666666653,147,119
7,2024-07-02,2.416666666666666,147,119
1,2024-06-26,4.973999999999987,147,104
2,2024-06-27,5.1249999999999885,147,104
3,2024-06-28,5.130333333333322,147,104
4,2024-06-29,5.136999999999988,147,104
5,2024-06-30,5.133333333333321,147,104
6,2024-07-01,5.131666666666655,147,104
7,2024-07-02,5.098333333333324,147,104
1,2024-06-26,2.855333333333325,147,580
2,2024-06-27,2.8396666666666603,147,580
3,2024-06-28,2.839333333333326,147,580
4,2024-06-29,3.345666666666655,147,580
5,2024-06-30,3.341666666666654,147,580
6,2024-07-01,2.8816666666666593,147,580
7,2024-07-02,2.8366666666666607,147,580
1,2024-06-26,2.976000000000005,147,486
2,2024-06-27,2.935333333333339,147,486
3,2024-06-28,2.917333333333337,147,486
4,2024-06-29,2.9570000000000043,147,486
5,2024-06-30,2.9520000000000057,147,486
6,2024-07-01,2.996666666666671,147,486
7,2024-07-02,3.000666666666671,147,486
1,2024-06-26,2.5193333333333303,147,775
2,2024-06-27,2.4956666666666627,147,775
3,2024-06-28,2.531999999999997,147,775
4,2024-06-29,2.6039999999999983,147,775
5,2024-06-30,2.4339999999999975,147,775
6,2024-07-01,2.4499999999999957,147,775
7,2024-07-02,2.4429999999999965,147,775
1,2024-06-26,1.2016666666666636,147,118
2,2024-06-27,1.1909999999999972,147,118
3,2024-06-28,1.1893333333333305,147,118
4,2024-06-29,1.2866666666666642,147,118
5,2024-06-30,1.302666666666664,147,118
6,2024-07-01,1.2116666666666644,147,118
7,2024-07-02,1.195999999999998,147,118
1,2024-06-26,3.2886666666666633,147,834
2,2024-06-27,3.2656666666666636,147,834
3,2024-06-28,3.40766666666666,147,834
4,2024-06-29,3.524999999999994,147,834
5,2024-06-30,3.6466666666666607,147,834
6,2024-07-01,3.5336666666666643,147,834
7,2024-07-02,3.2799999999999967,147,834
1,2024-06-26,1.9453333333333365,147,122
2,2024-06-27,2.2372000000000027,147,122
3,2024-06-28,2.239833333333337,147,122
4,2024-06-29,2.2343666666666704,147,122
5,2024-06-30,2.238033333333337,147,122
6,2024-07-01,2.2330000000000028,147,122
7,2024-07-02,2.204666666666669,147,122
1,2024-06-26,1.529333333333331,147,596
2,2024-06-27,1.5286666666666642,147,596
3,2024-06-28,1.5346666666666635,147,596
4,2024-06-29,1.6593333333333298,147,596
5,2024-06-30,1.720666666666662,147,596
6,2024-07-01,1.5216666666666636,147,596
7,2024-07-02,1.5313333333333299,147,596
1,2024-06-26,1.5159999999999987,147,223
2,2024-06-27,1.5519999999999987,147,223
3,2024-06-28,1.552333333333332,147,223
4,2024-06-29,2.0979999999999994,147,223
5,2024-06-30,2.163999999999999,147,223
6,2024-07-01,1.510333333333333,147,223
7,2024-07-02,1.5613333333333332,147,223
1,2024-06-26,1.7206666666666668,147,810
2,2024-06-27,1.6933333333333331,147,810
3,2024-06-28,1.7606666666666653,147,810
4,2024-06-29,1.7443333333333328,147,810
5,2024-06-30,1.8419999999999968,147,810
6,2024-07-01,1.6583333333333328,147,810
7,2024-07-02,1.5946666666666665,147,810
1,2024-06-26,1.5426666666666642,147,489
2,2024-06-27,1.4979999999999982,147,489
3,2024-06-28,1.4553333333333331,147,489
4,2024-06-29,1.5716666666666683,147,489
5,2024-06-30,1.5340000000000011,147,489
6,2024-07-01,1.3389999999999993,147,489
7,2024-07-02,1.3339999999999992,147,489
1,2024-06-26,1.5743333333333351,147,769
2,2024-06-27,1.5936666666666677,147,769
3,2024-06-28,1.5383333333333349,147,769
4,2024-06-29,1.5629999999999995,147,769
5,2024-06-30,1.538000000000002,147,769
6,2024-07-01,1.5863333333333365,147,769
7,2024-07-02,1.5456666666666694,147,769
1,2024-06-26,1.2483333333333329,147,201
2,2024-06-27,1.161000000000001,147,201
3,2024-06-28,1.1039999999999999,147,201
4,2024-06-29,1.6363333333333343,147,201
5,2024-06-30,1.6513333333333335,147,201
6,2024-07-01,1.1976666666666667,147,201
7,2024-07-02,1.1943333333333335,147,201
1,2024-06-26,2.1653333333333364,147,6
2,2024-06-27,2.1500000000000035,147,6
3,2024-06-28,2.1610000000000027,147,6
4,2024-06-29,2.160000000000003,147,6
5,2024-06-30,2.1646666666666694,147,6
6,2024-07-01,2.17266666666667,147,6
7,2024-07-02,2.1050000000000026,147,6
1,2024-06-26,1.68033333333333,147,296
2,2024-06-27,1.7036666666666633,147,296
3,2024-06-28,1.7496666666666643,147,296
4,2024-06-29,1.9269999999999994,147,296
5,2024-06-30,1.8280000000000007,147,296
6,2024-07-01,1.7003333333333306,147,296
7,2024-07-02,1.6886666666666639,147,296
1,2024-06-26,1.1609999999999991,147,567
2,2024-06-27,1.154666666666666,147,567
3,2024-06-28,1.1103333333333323,147,567
4,2024-06-29,1.1536666666666655,147,567
5,2024-06-30,1.125999999999999,147,567
6,2024-07-01,1.3916666666666648,147,567
7,2024-07-02,1.2126666666666657,147,567
1,2024-06-26,1.3746666666666634,147,207
2,2024-06-27,1.4126666666666625,147,207
3,2024-06-28,1.4043333333333297,147,207
4,2024-06-29,1.402999999999996,147,207
5,2024-06-30,1.3819999999999968,147,207
6,2024-07-01,1.3883333333333305,147,207
7,2024-07-02,1.3876666666666628,147,207
1,2024-06-26,1.0376666666666652,147,290
2,2024-06-27,1.0262999999999984,147,290
3,2024-06-28,1.1073000000000002,147,290
4,2024-06-29,1.4123333333333352,147,290
5,2024-06-30,1.3556666666666695,147,290
6,2024-07-01,1.0595333333333334,147,290
7,2024-07-02,1.0603000000000007,147,290
1,2024-06-26,0.8849999999999992,147,740
2,2024-06-27,0.8879999999999998,147,740
3,2024-06-28,0.8993333333333332,147,740
4,2024-06-29,0.9350000000000002,147,740
5,2024-06-30,1.0089999999999997,147,740
6,2024-07-01,0.9220000000000005,147,740
7,2024-07-02,0.867666666666667,147,740
1,2024-06-26,1.545066666666669,147,554
2,2024-06-27,1.6464000000000039,147,554
3,2024-06-28,1.7302000000000035,147,554
4,2024-06-29,1.6681333333333364,147,554
5,2024-06-30,1.7768666666666695,147,554
6,2024-07-01,1.529333333333335,147,554
7,2024-07-02,1.607800000000002,147,554
1,2024-06-26,0.6976666666666673,147,682
2,2024-06-27,0.6206666666666668,147,682
3,2024-06-28,0.6069999999999994,147,682
4,2024-06-29,0.5523333333333327,147,682
5,2024-06-30,0.6163333333333331,147,682
6,2024-07-01,0.6363333333333331,147,682
7,2024-07-02,0.591333333333333,147,682
1,2024-06-26,1.012666666666666,147,363
2,2024-06-27,1.1336666666666662,147,363
3,2024-06-28,1.2516666666666663,147,363
4,2024-06-29,1.281666666666667,147,363
5,2024-06-30,1.3353333333333337,147,363
6,2024-07-01,1.1163333333333336,147,363
7,2024-07-02,1.0989999999999998,147,363
1,2024-06-26,1.0799999999999996,147,500
2,2024-06-27,1.1413333333333333,147,500
3,2024-06-28,1.1209999999999996,147,500
4,2024-06-29,1.125333333333333,147,500
5,2024-06-30,1.162,147,500
6,2024-07-01,1.106333333333333,147,500
7,2024-07-02,1.092666666666666,147,500
1,2024-06-26,1.2123333333333315,147,41
2,2024-06-27,1.3796666666666646,147,41
3,2024-06-28,1.4523333333333317,147,41
4,2024-06-29,1.4393333333333316,147,41
5,2024-06-30,1.4543333333333317,147,41
6,2024-07-01,1.1516666666666653,147,41
7,2024-07-02,1.389333333333333,147,41
1,2024-06-26,1.1813333333333331,147,578
2,2024-06-27,1.274666666666667,147,578
3,2024-06-28,1.1703333333333341,147,578
4,2024-06-29,1.2283333333333328,147,578
5,2024-06-30,1.5216666666666676,147,578
6,2024-07-01,1.1866666666666672,147,578
7,2024-07-02,1.3070000000000022,147,578
1,2024-06-26,1.1258333333333332,147,631
2,2024-06-27,1.1931333333333332,147,631
3,2024-06-28,1.2260666666666673,147,631
4,2024-06-29,1.4762666666666677,147,631
5,2024-06-30,1.3645333333333345,147,631
6,2024-07-01,1.0708000000000002,147,631
7,2024-07-02,1.1773666666666671,147,631
1,2024-06-26,0.9809999999999993,147,150
2,2024-06-27,0.9603333333333325,147,150
3,2024-06-28,0.9653333333333326,147,150
4,2024-06-29,1.0016666666666652,147,150
5,2024-06-30,1.0313333333333325,147,150
6,2024-07-01,0.9690000000000002,147,150
7,2024-07-02,0.9483333333333334,147,150
1,2024-06-26,0.7873333333333346,147,387
2,2024-06-27,0.9073333333333337,147,387
3,2024-06-28,0.7753333333333344,147,387
4,2024-06-29,0.9096666666666672,147,387
5,2024-06-30,0.871666666666667,147,387
6,2024-07-01,0.8920000000000007,147,387
7,2024-07-02,0.8720000000000007,147,387
1,2024-06-26,1.4393333333333327,147,129
2,2024-06-27,1.3959999999999997,147,129
3,2024-06-28,1.4896666666666667,147,129
4,2024-06-29,1.5003333333333333,147,129
5,2024-06-30,1.5603333333333331,147,129
6,2024-07-01,1.4083333333333334,147,129
7,2024-07-02,1.3469999999999998,147,129
1,2024-06-26,1.411000000000001,147,21
2,2024-06-27,1.4333333333333342,147,21
3,2024-06-28,1.4776666666666687,147,21
4,2024-06-29,1.456666666666669,147,21
5,2024-06-30,1.499333333333337,147,21
6,2024-07-01,1.4666666666666692,147,21
7,2024-07-02,1.4560000000000022,147,21
1,2024-06-26,0.9726666666666659,147,422
2,2024-06-27,0.9463333333333335,147,422
3,2024-06-28,0.9743333333333326,147,422
4,2024-06-29,0.9729999999999995,147,422
5,2024-06-30,0.9483333333333335,147,422
6,2024-07-01,0.9626666666666661,147,422
7,2024-07-02,0.968999999999999,147,422
1,2024-06-26,1.7216666666666667,147,127
2,2024-06-27,1.6573333333333335,147,127
3,2024-06-28,1.7273333333333338,147,127
4,2024-06-29,1.690333333333334,147,127
5,2024-06-30,1.717,147,127
6,2024-07-01,1.6336666666666666,147,127
7,2024-07-02,1.699,147,127
1,2024-06-26,1.1676666666666657,147,478
2,2024-06-27,1.084333333333334,147,478
3,2024-06-28,1.0913333333333337,147,478
4,2024-06-29,1.182333333333334,147,478
5,2024-06-30,1.1690000000000003,147,478
6,2024-07-01,1.0690000000000013,147,478
7,2024-07-02,1.082333333333334,147,478
1,2024-06-26,1.1523333333333325,147,774
2,2024-06-27,1.1322666666666659,147,774
3,2024-06-28,1.1205333333333323,147,774
4,2024-06-29,1.1551999999999993,147,774
5,2024-06-30,1.151266666666666,147,774
6,2024-07-01,1.1263333333333336,147,774
7,2024-07-02,0.8876666666666669,147,774
1,2024-06-26,1.1656666666666649,147,783
2,2024-06-27,1.3383333333333312,147,783
3,2024-06-28,1.2926666666666649,147,783
4,2024-06-29,1.324666666666665,147,783
5,2024-06-30,1.4539999999999957,147,783
6,2024-07-01,1.2873333333333323,147,783
7,2024-07-02,1.303666666666665,147,783
1,2024-06-26,1.1886666666666685,147,638
2,2024-06-27,1.3003333333333351,147,638
3,2024-06-28,1.2636666666666683,147,638
4,2024-06-29,1.3223333333333351,147,638
5,2024-06-30,1.4970000000000043,147,638
6,2024-07-01,1.3876666666666706,147,638
7,2024-07-02,1.4973333333333372,147,638
1,2024-06-26,1.2685666666666675,147,23
2,2024-06-27,1.2647666666666675,147,23
3,2024-06-28,1.2685666666666675,147,23
4,2024-06-29,1.2513000000000012,147,23
5,2024-06-30,1.244966666666669,147,23
6,2024-07-01,1.1796000000000006,147,23
7,2024-07-02,1.2469666666666677,147,23
1,2024-06-26,0.7990999999999985,147,715
2,2024-06-27,0.7830999999999985,147,715
3,2024-06-28,0.8339666666666646,147,715
4,2024-06-29,1.1115666666666661,147,715
5,2024-06-30,1.1840000000000006,147,715
6,2024-07-01,1.1148333333333333,147,715
7,2024-07-02,1.1031666666666664,147,715
1,2024-06-26,0.891,147,99
2,2024-06-27,0.9706666666666673,147,99
3,2024-06-28,0.9925666666666666,147,99
4,2024-06-29,1.045466666666666,147,99
5,2024-06-30,1.0991333333333344,147,99
6,2024-07-01,0.930999999999999,147,99
7,2024-07-02,0.9356666666666664,147,99
1,2024-06-26,0.5873999999999989,147,291
2,2024-06-27,0.5789333333333322,147,291
3,2024-06-28,0.612999999999999,147,291
4,2024-06-29,0.6328666666666654,147,291
5,2024-06-30,0.577799999999999,147,291
6,2024-07-01,0.5492666666666648,147,291
7,2024-07-02,0.5547333333333316,147,291
1,2024-06-26,0.718333333333333,147,219
2,2024-06-27,0.7739333333333331,147,219
3,2024-06-28,0.7357999999999993,147,219
4,2024-06-29,0.8265999999999998,147,219
5,2024-06-30,0.8055999999999995,147,219
6,2024-07-01,0.7734666666666669,147,219
7,2024-07-02,0.6873333333333336,147,219
1,2024-06-26,0.6276999999999995,147,26
2,2024-06-27,0.5315999999999997,147,26
3,2024-06-28,0.4749999999999999,147,26
4,2024-06-29,0.5033333333333332,147,26
5,2024-06-30,0.652666666666668,147,26
6,2024-07-01,0.42099999999999954,147,26
7,2024-07-02,0.46033333333333304,147,26
1,2024-06-26,1.3096666666666639,147,140
2,2024-06-27,1.2853333333333303,147,140
3,2024-06-28,1.3593333333333295,147,140
4,2024-06-29,1.392999999999995,147,140
5,2024-06-30,1.457666666666662,147,140
6,2024-07-01,1.2843333333333309,147,140
7,2024-07-02,1.3023333333333305,147,140
1,2024-06-26,8.76566666666667,151,300
2,2024-06-27,9.352333333333341,151,300
3,2024-06-28,7.843200000000007,151,300
4,2024-06-29,9.654800000000014,151,300
5,2024-06-30,8.701700000000006,151,300
6,2024-07-01,9.000033333333336,151,300
7,2024-07-02,9.29480000000001,151,300
1,2024-06-26,5.534333333333332,151,117
2,2024-06-27,5.623666666666664,151,117
3,2024-06-28,5.7566666666666695,151,117
4,2024-06-29,6.246999999999995,151,117
5,2024-06-30,7.0966666666666605,151,117
6,2024-07-01,5.599666666666667,151,117
7,2024-07-02,5.831333333333334,151,117
1,2024-06-26,3.9896666666666625,151,691
2,2024-06-27,3.9039999999999973,151,691
3,2024-06-28,3.8799999999999955,151,691
4,2024-06-29,5.741333333333334,151,691
5,2024-06-30,5.6830000000000025,151,691
6,2024-07-01,4.394999999999996,151,691
7,2024-07-02,4.618000000000002,151,691
1,2024-06-26,4.565999999999991,151,70
2,2024-06-27,4.293999999999993,151,70
3,2024-06-28,4.596333333333325,151,70
